,Grabadora,Lugar,DiaGrabadora,Transformación,Permanencia,Longitud,ACIft,ADI,ACItf,BI,TE,ESM,NDSI,P,M,NP,MID,BNF,BNT,MD,FM,SF,RMS,CF,ADIm1,ADIm2,ADIm3,ADIm4,ADIm5,ADIm6,ADIm7,ADIm8,ADIm9,ADIm10,ADIm11
20160225,5067,Bolívar,201602255067,Media,Alta,"75º09'33.7""W","-0,81122576187876","-1,8190706501205","-0,636946422113959","-1,08832951093075","-0,422067310331373","0,321445702115348","-0,50364619422928","-0,320164263063318","-1,18673677576724","-0,580126580534662","-0,528050629985224","-0,496291781744229","-0,998146430287809","-0,89681596520842","0,553389035701288","-0,315204888677819","-1,00533865554306","-0,273078245490315","-0,781800568238437","-0,344946589488357","-0,081128946987126","0,689557904808722","-0,11757962018192","-0,453053242535737","-0,081728176483586","-0,318629317284214","0,019810484889621","0,175715325584765","0,403158154181131"
20160226,5067,Bolívar,201602265067,Media,Alta,"75º09'33.7""W","-0,888806931424631","-0,092445936575667","-0,542790800384785","-1,05055362955903","0,664706594422423","1,11873507549658","-0,069432946385218","-0,626888423820701","-1,26022328678666","-0,726698451102254","0,163988738286227","-0,569967571344443","-0,998146430287809","-0,447521992734768","0,223916085253488","1,42459373665162","-1,21384893297745","-0,339747346317157","-0,238721743576974","-0,501042183207798","-0,12816883848518","0,606900393533503","0,248181286327929","-0,068352202336452","-0,653451987613161","0,300338616327461","0,791428849278472","0,8097702943355","1,06577868994647"
20160227,5067,Bolívar,201602275067,Media,Alta,"75º09'33.7""W","-1,0002353080096","-1,35640708251615","-1,15548446304179","-1,73268826045975","0,118249344714648","1,245545521508","-1,57611339940329","-0,276512389218124","-1,22511985267097","-0,737683875880587","-0,487790493901161","-0,53025092811734","-0,998146430287809","-0,445307765055331","1,35565641423816","0,501026641347151","-1,08022485590441","0,620845540855585","-1,63018426813164","0,189721361926837","1,01660057096392","1,68433414758352","1,56196637183368","1,07546850407784","1,07596494475785","1,29767693944537","0,998066968838105","0,832450894652438","0,730906851620453"
20160305,5067,Bolívar,201603055067,Media,Alta,"75º09'33.7""W","-0,272811752932704","-0,128782002430112","-0,454971905298229","0,079107265328987","0,05285365214854","0,339369043669354","-0,070369940420243","0,473433845679825","-1,2129759379315","-0,468940774304478","-0,202259930532907","-0,497471745836567","-0,998146430287809","-0,830911930749453","0,458166469836423","0,260455370596373","-1,11287447545686","-0,374308454402838","-0,414435146788451","-0,962172443215682","-0,612117153390783","0,329252037399678","-0,694503537032965","-0,935395539272759","-0,248126257866028","-0,474603064788243","0,054106829318278","0,006944341952831","0,097747384589032"
20160306,5067,Bolívar,201603065067,Media,Alta,"75º09'33.7""W","-0,615086079854227","-1,28797894555357","-0,873826480726468","-0,828379841210999","-0,657763565274382","0,514839552946375","-0,524438265507628","-0,209236245255164","-1,15848515016646","-0,476639032211393","-0,559397179257792","-0,464755183709776","-0,998146430287809","-0,936266186735143","0,93935988929578","-0,316887641400099","-0,910313292087822","-0,148269131769329","-1,25922905764581","-0,805998624943781","-0,358941927004722","0,325726793811842","-0,24756792361301","-0,953564570487147","-0,379365554037889","-0,669414200613924","0,051022430837048","0,189273844805368","0,361967262259551"
20160307,5067,Bolívar,201603075067,Media,Alta,"75º09'33.7""W","-0,375900117884666","0,114782356757536","-0,526120950125768","-0,264151170869941","0,237835933947538","0,401779090642348","-0,044387265147949","-0,368879453708186","-1,23074259789332","-0,751449676195125","-0,323927244543175","-0,519362208136468","-0,998146430287809","-0,797017318052227","0,526519133313736","0,392188522251793","-1,16280926677239","-0,448039328650127","-0,481548894500312","-0,485849580319553","-0,437192340216162","0,114115978147073","-0,774177080122777","-1,36770330642471","-0,777009081708231","-0,805050077379714","-0,044871050765659","0,152162830562222","0,264317159038887"
20160308,5067,Bolívar,201603085067,Media,Alta,"75º09'33.7""W","-0,308155810662009","0,068511162577737","-0,669859334607278","0,332229763757777","0,052233705585373","0,220779768026319","-0,15044963912695","0,475694749635955","-1,21843974670553","-0,601169800237287","-0,367671781075699","-0,511817230651914","-0,998146430287809","-0,807985782927494","0,723165680699319","0,092338262143214","-1,11324352520909","-0,32473378099418","-0,461694079734672","-0,506681916296738","-0,141881334628202","0,227448809604398","-0,997138381999167","-1,31353099595187","-0,82971746059887","-0,556270675667467","-0,016803582496042","-0,13646683499816","0,219988164057769"
20160315,5067,Bolívar,201603155067,Media,Alta,"75º09'33.7""W","0,162475168068938","0,868596313949966","-0,393413388925549","0,805154826291387","0,104520852678684","0,165590018717278","0,601428554412575","0,666865818854007","-1,21531203561164","-0,751449676195125","-0,153449270089455","-0,511084130026363","-0,998146430287809","-0,992888827113304","0,407251145314366","-0,084623606147877","-1,1270009867694","-0,397464979483234","-0,037873562772693","-0,562175674476721","-0,847036643057851","-0,242125184657441","-1,21314643355185","-2,1853311349151","-1,7576040939796","-1,07386601020483","-0,820167706314856","-0,591433485352814","-0,536829724353618"
20160316,5067,Bolívar,201603165067,Media,Alta,"75º09'33.7""W","0,050424624199046","0,506462134920933","-0,33302649348362","0,725425702055337","-0,064996388685764","0,156690306757363","0,596709027987995","0,514546194664125","-1,20976558815558","-0,762501151290748","-0,410199987397806","-0,511730464166275","-0,998146430287809","-1,12225610777473","0,379114179460008","-0,04399344135744","-1,09610881224553","-0,393244530246379","-0,097391917882884","-0,483416768971748","-0,922175110499019","-0,131177384767133","-1,24590758306633","-2,42572430942363","-1,92577377203668","-1,39446329241789","-1,44126732881225","-0,875208808699382","-0,879051049055288"
20160317,5067,Bolívar,201603175067,Media,Alta,"75º09'33.7""W","0,153452810280794","-0,056551981172129","-0,228279198733792","0,708942086325434","-0,233743814557773","0,199814231845354","0,618464698409536","0,56884799625062","-1,18559412015489","-0,55382255590638","-0,402551863100097","-0,497513078882122","-0,998146430287809","-1,19855645885144","0,30894041168035","-0,219424098235013","-1,04759696982914","-0,322246629943414","-0,152505606214964","-0,487547534002275","-1,02945073777447","-0,284178249470615","-1,3111360212367","-2,42151318652208","-2,05241288240916","-1,53051460669575","-1,42863710799523","-0,983595413624613","-1,21444897482118"
20160318,5067,Bolívar,201603185067,Media,Alta,"75º09'33.7""W","-0,079015428623903","0,024963173060833","-0,047640661984953","1,3196936678811","-0,536231839100666","0,042763933187801","1,19538050236768","0,401024986480642","-1,14275891044899","-0,036282504924889","-0,300652946797732","-0,452777564976133","-0,998146430287809","-1,33205777503844","-0,328042435432162","-0,922857432650309","-0,995018675536608","0,017243647553323","-0,837956539447681","-1,35609624108051","-1,48285577077362","-0,116152377502804","-1,96074111805618","-2,80860972868833","-1,93763812331026","-2,47857966114602","-1,5386777310049","-0,954723073728054","-0,998195754108628"
20160225,5069,Bolívar,201602255069,Alta,Media,"75º08'22.3""W","-3,63274993385232","-1,31684295793034","-2,75231778923112","-0,540248142976859","0,764021560797425","-0,486885046669589","-0,103213808549899","-0,347945463444506","0,553377533380532","-0,203363959117631","-0,724006437342111","-0,515803956687648","-0,998146430287809","-1,20727669670048","1,61688127801603","-0,111085685702289","0,453045381644268","-0,536576780508602","-0,017240230603004","-0,389027078438601","0,242216411925133","-0,222609288499446","0,34483876075597","0,797402439050681","0,190365829619494","-0,012384659994162","-0,306273376631328","-0,201509379664005","0,049260657693847"
20160226,5069,Bolívar,201602265069,Alta,Media,"75º08'22.3""W","-2,49688453283016","-0,923160704731903","-2,258908130247","-0,661843509893085","0,765779849447167","-0,126293862092901","0,237586006933068","-0,54783722451482","0,535551135838733","-0,33384154993964","-0,811898988485446","-0,558937108302321","-0,998146430287809","-1,05608489916415","1,72687342477264","0,218228732920544","0,452139401678171","-0,537135246289657","0,259771249560824","-0,209464127003501","0,553605937862659","-0,053446825194894","0,466692859560651","1,00074839508916","0,385696359114579","0,256291393183957","0,333589821183174","0,209430429727366","0,293598999302637"
20160214,5070,Bolívar,201602145070,Media,Baja,"75º10'11.5""W","-0,463468580971789","0,209669855457087","-0,51464666867908","0,070045507770011","0,45314411644972","-0,764503746683493","-0,059606388862448","0,268477926310932","-1,05591537538131","-0,499460905007931","0,19110481534174","-0,49422932163793","-0,998146430287809","-1,17526298303936","0,46018506881013","0,01495055129273","-1,01903916301997","-0,466372612289303","-0,564856809125066","-0,913885844921114","-0,617825880003194","-1,00257686443516","-0,645849750975282","-0,107990441702145","-0,091614967760017","0,118864679598196","-0,216443826819375","-0,454658431605999","-0,13062329970188"
20160215,5070,Bolívar,201602155070,Media,Baja,"75º10'11.5""W","-0,32911029717377","0,126032232489202","-0,292208507040391","0,155210447082623","0,447977682946519","-0,67468995920932","0,127919637118601","0,4541721557529","-1,05471687397145","-0,468747461758386","0,155233869607275","-0,493071119129212","-0,998146430287809","-1,19566419845611","0,232147685049117","0,066768365304144","-1,0198513187514","-0,422422019507415","-0,449691953911008","-0,747820096551367","-0,477771081663336","-0,763911724609802","-0,721541771184224","-0,231125737166419","-0,187669934994051","0,071319420417917","-0,324976385099196","-0,369714045227779","-0,021905587003552"
20160216,5070,Bolívar,201602165070,Media,Baja,"75º10'11.5""W","-0,20130548297203","-0,011479069552414","-0,340337387027079","-0,045021161073485","0,425064325548314","-0,67631581703085","0,063999358535697","-0,095560490346917","-1,06037349041399","-0,432683242484453","0,159865247249806","-0,491708518536333","-0,998146430287809","-1,24125972654944","0,312544232527315","0,015022301951263","-1,02114956831608","-0,429535010213743","-0,359249970573072","-0,586413939787561","-0,574053245423537","-0,61188812208028","-0,924519145068409","-0,320556309833942","-0,505072089749317","-0,252384891287286","-0,524798866433599","-0,424018326339101","-0,097884461873358"
20160217,5070,Bolívar,201602175070,Media,Baja,"75º10'11.5""W","-0,471324894493047","0,050871642622816","-0,147648320173816","0,477186277153837","0,15659696425978","-0,541569363034159","0,018197527110103","2,3580162440297","-1,01559162293231","-0,516095421991168","0,297585279115673","-0,473168149253099","-0,998146430287809","-1,22740044174032","-0,011110190123315","-0,139227875636986","-0,937696286249785","-0,459814931712931","-0,608602127502751","-1,1581747177248","-0,804888778614008","-1,24772037022875","-1,27116796470241","-0,246935819263274","-0,041770971618366","-0,280753298358627","-0,463781290498428","-0,29661150910435","-0,032517664541862"
20160224,5070,Bolívar,201602245070,Media,Baja,"75º10'11.5""W","-0,431548689298864","0,160916311361105","-0,456961486562478","-0,227758068038795","0,29738603720261","-0,796503571564461","0,302405174880896","0,1674246465867","-1,04436736751387","-0,490692896798503","-0,088445715806628","-0,472028563433192","-0,998146430287809","-1,2929281934187","0,308303174928916","-0,198089325600687","-0,997390219852078","-0,506207902435905","-0,25740377609001","-0,641117242485791","-0,327644427537364","-0,631691315972906","-0,946657764609791","0,004275653036543","-0,192466387823079","-0,086953388315883","-0,768136523430595","-0,682079213727046","-0,197684866858091"
20160225,5070,Bolívar,201602255070,Media,Baja,"75º10'11.5""W","-0,494440349691847","-0,192145838746979","-0,400826850985073","-0,005117783467378","0,355977953301237","-0,866802268125334","0,081926030107291","0,311372550474692","-1,05443018741085","-0,652073645081314","0,10503567091632","-0,475693116219416","-0,998146430287809","-1,24152239744799","0,208120008124565","-0,15993667355825","-1,01059177619601","-0,492397180775495","-0,47558180808159","-0,92858710701553","-0,649071956642078","-0,510664725466366","-1,15569168768065","-0,136370929323419","0,134594050268491","3,63436652316432E-05","-0,438832637592874","-0,356669813602823","-0,026622817759144"
20160226,5070,Bolívar,201602265070,Media,Baja,"75º10'11.5""W","-0,74163897360683","0,472081032233696","0,313515239084635","0,420790040526245","0,207800083559766","-0,724645058407878","0,635289020315146","1,59415760830496","-1,0331206198791","-0,521527059001656","-0,063861631416342","-0,487701271014542","-0,998146430287809","-1,16626248267417","-1,02660309732274","-0,115442130334023","-0,944463790470675","-0,353701501766536","-0,276982851242736","-0,970388306152644","-0,81562066376832","-1,50879383962134","-0,960096953713823","-0,278943511375429","-0,470813446032884","0,004103697572626","-0,340909939150541","-0,29748916243414","0,091272240975442"
20160227,5070,Bolívar,201602275070,Media,Baja,"75º10'11.5""W","-0,199168028231904","-0,137445911541955","-0,322043050669249","0,46791160926575","-0,034006046767503","-1,26224137320626","0,550918162875237","3,07812916972474","-0,994189991911822","-0,293543887012358","0,07475240946356","-0,438412755083312","-0,998146430287809","-1,31766127577733","0,145217167085301","-0,553965248107306","-0,904154898957443","-0,485064948220794","-0,610860287209416","-1,09747334082776","-0,621446199350551","-0,532214300134837","-1,05197743378162","-0,558942678481878","-0,362767975071151","0,079551169938758","-0,356056375427213","-0,323068985998421","-0,116068190921759"
20160305,5070,Bolívar,201603055070,Media,Baja,"75º10'11.5""W","-0,429898616848606","0,572503983270427","0,296336684666655","0,673165879791868","0,388432038106019","-0,939701831274144","0,376194226590694","0,837346648637464","-1,04184262558443","-0,394244806494804","0,352642470963039","-0,473801320063092","-0,998146430287809","-1,2396034305313","-0,808663707125627","-0,127739027202651","-1,00949973403944","-0,465167706802093","-0,117342216111832","-1,03532654207159","-0,985592347331667","-1,22504154383305","-1,82159154009214","-0,498876049273883","-0,452698550882106","-0,268809495979169","-0,456453430828043","-0,306272617808887","-0,116752008577687"
20160306,5070,Bolívar,201603065070,Media,Baja,"75º10'11.5""W","-0,734584580309595","-0,216762078176825","-0,329281371776985","0,216236473948832","0,087974391505861","-0,520366386770553","0,214040363759339","1,76904704779981","-0,99798055611915","-0,279609362019549","0,155165252895146","-0,453646792354796","-0,998146430287809","-1,29620892049103","-0,07013605681866","-0,425664859062572","-0,915307449566816","-0,370436916130421","-0,523872416931083","-0,976319704696058","-0,895265063951882","-1,32457128846594","-1,71910767120249","-0,550999855678233","-0,437918473832794","-0,472426077514842","-0,404784155140594","-0,242404455552357","0,183227009132541"
20160307,5070,Bolívar,201603075070,Media,Baja,"75º10'11.5""W","-0,489095146125955","0,390098943113434","0,071155147561527","0,556450544744831","0,277620109962942","-0,425938781966415","0,493282496461987","1,87392814534137","-1,02716886750509","-0,420734070733144","0,296885098722222","-0,478543693501823","-0,998146430287809","-1,20894971782219","-0,691766289956187","-0,063439791409376","-0,981943401690781","-0,454385778955965","-0,391420759108829","-1,0719574938939","-1,01505893578385","-1,25148874413326","-1,88905612346042","-0,649593132305403","-0,321722454971557","-0,310259494878574","-0,362302265685274","-0,248116919673786","0,142904432595316"
20160214,5071,Bolívar,201602145071,Baja,Media,"75º11'30.4""W","-0,299264198475173","-0,043229990554448","-0,996947914442326","0,157129519398905","0,892220718524189","1,10151851845412","-0,798792663713014","-0,557078766909463","0,159124385141357","-0,716656994081457","1,19203238982736","-0,648191792585146","-0,998146430287809","-0,012719853169357","0,950510619407873","-0,106910611447606","0,085267977651952","-0,578411911367775","1,09634297589437","0,73037506350776","0,815274216363661","0,933224669718734","0,30530244815853","0,337106184229441","0,368742873112309","0,723300948492306","0,840594816290993","0,807253570257223","0,943935554919673"
20160215,5071,Bolívar,201602155071,Baja,Media,"75º11'30.4""W","-0,135157157294286","-0,164378358790597","-0,888396654910304","-0,180859224411059","0,897695275216927","1,22702432228841","-0,951352163696702","-0,659425748959601","0,15149531219132","-0,734699525260272","1,35273072621821","-0,6510229520854","-0,998146430287809","0,164884651289936","0,846422794544101","0,08436304840057","0,078229314582403","-0,579316007982626","1,03526835603233","0,818492707430378","0,761922831676424","0,711030597709919","0,30877032738979","0,224557442569034","0,806379542321887","0,65301865220221","0,740708747912106","0,71851474843626","0,759500988403092"
20160216,5071,Bolívar,201602165071,Baja,Media,"75º11'30.4""W","-0,411179731011393","0,001329396745245","-0,796750161303116","-0,161203076179337","0,896299293118985","1,18439851752981","-1,03127213437881","-0,642780165401027","0,154271502861787","-0,75403811727991","1,31279780316868","-0,64945867526389","-0,998146430287809","0,244262667681814","0,69529751643463","0,112290357010882","0,08062278574372","-0,577807436957936","1,05296999893886","0,517767667283844","0,752075065655941","0,945480072347526","0,065823465876528","-0,132380308344269","0,313243191983592","0,385286683597119","0,744983141378328","0,751686429214872","0,821401706814392"
20160217,5071,Bolívar,201602175071,Baja,Media,"75º11'30.4""W","-0,331282998307987","0,048296796459901","-0,838413637813448","-0,029882095011601","0,895678778613653","1,25136296802336","-0,985584789308364","-0,646580002581568","0,154079561418297","-0,701520271659549","1,4345615413498","-0,646146299042013","-0,998146430287809","0,322012225354932","0,806858149758275","0,007882494617976","0,080592807922756","-0,580189168926217","0,950204086714335","0,533374643396284","0,669714495761156","1,3217014901169","0,394812815405929","0,060439413231258","0,590968690877515","0,584491591498477","0,72920465235216","0,710637121810813","0,752660914197249"
20160224,5071,Bolívar,201602245071,Baja,Alta,"75º11'14.7""W","-0,456944205013403","-0,016396570191958","-0,740647862607762","-0,013464122526135","0,88237834116908","1,05048651168498","-0,901544213943787","-0,513348948975515","0,15300977161882","-0,455194641339503","1,53352847423078","-0,632280177453636","-0,998146430287809","0,186133277416557","0,539642072166828","0,08159171054662","0,079846808653834","-0,581071970719306","0,986222549150028","0,638104750756424","0,324303720932419","1,21297767277568","-0,018508782589839","-0,406158338961097","0,919169809300077","0,291060983941034","0,399475768603217","0,461708297209876","0,609240467698428"
20160225,5071,Bolívar,201602255071,Baja,Alta,"75º11'14.7""W","-0,305990019453367","-0,165560566019023","-0,847640828770421","0,358246521484047","0,88070837667117","0,745410996505332","-0,484944568044615","-0,419615602960081","0,160537021174684","-0,598104151323775","1,04001576645334","-0,630372469007262","-0,998146430287809","0,297406665035574","0,78526003133294","-0,138956984325908","0,086281748666061","-0,581170803562515","1,11343018910902","1,04326249297688","0,794527036036098","1,48013279321294","0,437978851210337","-0,162328318186256","0,655398369287989","0,804844299134159","0,517525266192358","0,566780770591529","0,666223054552218"
20160226,5071,Bolívar,201602265071,Baja,Alta,"75º11'14.7""W","-0,560255512650764","-0,430877743563637","-0,612698799751145","1,12191781664131","0,860323824415106","1,00112515723184","-0,460772262645149","0,156141358376529","0,166849812950465","-0,504656277036502","0,74797370459039","-0,618593944564249","-0,998146430287809","0,306949184591558","0,264414513640663","-0,164817400525185","0,092622290155365","-0,574600542180245","1,01346725145555","0,710182213228255","0,747413440048525","1,17222642600429","-0,180912516383587","-0,202452088524014","0,083697220684543","0,831453852465425","0,707020807074634","0,760803652687538","0,590934446965447"
20160227,5071,Bolívar,201602275071,Baja,Alta,"75º11'14.7""W","-0,525287863858131","0,094579549227049","-0,708873694834215","1,18068550693797","0,855759723627585","0,660418445179623","0,289621619814782","0,215671198055654","0,165123738748797","-0,462635270528336","0,787890271905366","-0,609651607139227","-0,998146430287809","0,214413676248094","0,482408011180844","-0,378946755843854","0,090997331551887","-0,577299680419715","1,03377792173706","0,627817649520564","0,708867972670724","0,963987229270236","-0,570432088991604","-0,68868238675148","-0,226930379062198","0,221637200115284","-0,15414544392735","0,244069248338587","0,375437170010838"
20160305,5071,Bolívar,201603055071,Alta,Alta,"75º09'42.7""W","-0,593731594089809","0,668040866757146","-0,472093511616751","0,345499405953408","0,890733650098171","0,887745379825065","-0,480898171471893","-0,570053087124088","0,16634538798538","-0,592217202381346","1,16262832297852","-0,64400637241228","-0,998146430287809","0,177247171131878","0,22315026333682","0,079499166672479","0,092153102344609","-0,58118787384226","1,12355097673681","0,722292267593587","0,22644862868338","0,440220666867026","-0,369985731320087","-0,931916659303946","-0,109839933651742","-0,160054500935447","-0,307964710711487","0,320517370700094","0,239072909345991"
20160307,5071,Bolívar,201603075071,Alta,Alta,"75º09'42.7""W","-0,717434498751868","0,52942407764653","-0,397023743022899","0,404748995556676","0,893598688311285","1,07595595318135","-0,484032778162993","-0,641037513361172","0,159964877399506","-0,612768622525758","0,93411760770689","-0,647741714291453","-0,998146430287809","0,305984748833165","0,057785514789824","-0,099930105079851","0,086206707273107","-0,581031443269103","1,06169002388919","0,320119702102786","-0,178870901557807","0,498113457112773","-0,439919583124816","-0,636715099150971","-0,393843088580346","0,075437194964592","0,196950874994464","0,47375362577235","0,536508080354486"
20160308,5071,Bolívar,201603085071,Alta,Alta,"75º09'42.7""W","-0,425707958651574","0,957103446382648","-0,346401309439842","0,257109065715295","0,892017002073625","0,641592609938758","-0,472889248703569","-0,565625357360964","0,153090251823733","-0,521498704746252","1,23941325368022","-0,647586434589143","-0,998146430287809","0,162923010855868","0,073941337327128","0,132128992827982","0,080045415968309","-0,58027332538632","1,08013287319299","0,814794189019182","0,434401817436797","0,335642875721499","-0,464408386913574","-1,07972808261419","-0,347979496515386","-0,42507651057114","-0,597475637983361","0,093243551806548","0,022549286563541"
20160315,5071,Bolívar,201603155071,Alta,Alta,"75º09'42.7""W","0,098644763592549","1,03660240422793","-0,109499171091416","0,782766944050264","0,892128594676664","0,763235200497004","0,43229361396148","-0,701776529996485","0,152574184290901","-0,64905443861974","0,723330720236426","-0,651719455513163","-0,998146430287809","-0,10980935900346","-0,080995753363927","-0,147040545198525","0,080138771829953","-0,579333823111962","1,08012546161757","0,455753223660557","-0,494340361301654","0,11574577929158","-1,64103004046113","-1,68938524571656","-0,94556228617614","-0,857492657990565","-1,49975030665433","-0,505977106867085","-0,667955610381566"
20170124,5071,Bolívar,201701245071,Alta,Baja,75º8'22.3''W,"-0,255658681753764","-0,612493315736035","-0,893594118523908","0,022672011449338","0,902783764892518","0,489547894899156","-0,622718855329538","-0,855828969229024","0,167228497376956","-0,497613599461517","1,45662524107629","-0,636939400234739","-0,998146430287809","-0,099366873927222","0,824598491840819","0,334259898894273","0,092390701829138","-0,582728959822094","1,29886768970999","1,37794591237681","1,52731032689916","1,67154842405097","1,5531467868849","1,36081573930853","1,52260500378437","1,16543693660901","0,562504897277996","0,364215572913691","0,208957189278637"
20170125,5071,Bolívar,201701255071,Alta,Baja,75º8'22.3''W,"-0,053898296167034","-0,778902307319962","-0,971309946429165","0,129875031464293","0,902258253739774","0,538971648931011","-0,801661732769944","-0,849918139919566","0,159892868840739","-0,323954607349228","1,35860257745407","-0,633736567749796","-0,998146430287809","-0,06517094969986","1,0323007592227","0,378683726799353","0,085567775417982","-0,58228036304331","1,30221498851164","1,36463193533212","1,48558290314842","1,67055281279711","1,3754588350174","1,59830012673397","1,57358968375765","1,10764306614981","0,357598596550289","0,239382497005736","0,10304327293782"
20170126,5071,Bolívar,201701265071,Alta,Baja,75º8'22.3''W,"0,023103573229634","-1,06386808617207","-0,870568778188151","-0,249885686398141","0,902796448055776","0,468027099581437","-0,870860940546449","-0,851718883652266","0,158263318512634","-0,374256289228964","1,47466462707332","-0,629112529302317","-0,998146430287809","0,039057130966289","0,905086640042093","0,465393042406193","0,084048059463844","-0,581962718490575","1,29419958205024","1,36567338538387","1,62250507793952","1,75530713465834","1,44662333245946","1,64400030037997","1,49567226264877","1,04172368569747","0,385273084370102","0,241502357264541","0,190681953453929"
20170202,5071,Bolívar,201702025071,Alta,Baja,75º8'22.3''W,"0,089918604395589","-0,851286340067288","-0,704840754507444","-0,038248446358502","0,896775805594237","0,47699098347612","-0,387484147642165","-0,733278351193514","0,160764149570492","-0,121053630382535","1,36724934818632","-0,620906829953108","-0,998146430287809","-0,07542148933389","0,717217423420479","0,319514905271412","0,086504122290929","-0,583230242904554","1,28752965335371","1,45850767413257","1,708264451665","1,73730274938939","1,45465486709663","1,6859261691199","1,19893647707713","1,00948519413343","0,622866054128468","0,391809069295523","0,180105295712227"
20170203,5071,Bolívar,201702035071,Alta,Baja,75º8'22.3''W,"-0,059147543497228","-0,695083907487382","-0,577451566286828","-0,028122299716763","0,896815626916709","0,1023719589048","-0,426693390802547","-0,740343134986503","0,159336684334188","-0,220159988954902","1,26629835555804","-0,619678281353682","-0,998146430287809","-0,068389696923079","0,542596626650518","0,337234560543846","0,085335053245326","-0,582491084426369","1,31963582874802","1,49188020952102","1,77372749074018","1,80388440664091","1,36333728077835","1,61261138611996","1,33451990741184","1,09732445457924","0,394130674451807","0,058637936269119","-0,292063979462508"
20170214,5071,Bolívar,201702145071,Alta,Media,"75° 8' 25.9"" W","-0,695390588618675","-1,99752342813002","-1,37264802484316","-0,782652563461419","0,906224229238748","1,8371806362184","0,656069632349322","-0,623230085753393","0,167730305667809","0,520760434951289","1,95754819126209","-0,63009869693847","-0,998146430287809","0,086409090179156","1,34913434913728","1,6910342818263","0,092734164361546","-0,582659209963294","1,33688819234997","1,3767849402366","1,72783970529381","1,78065798548544","1,71084307988203","1,73764629394574","1,67206346676134","2,10193086927141","1,59862279175945","1,34401091622126","1,35069273206525"
20170215,5071,Bolívar,201702155071,Alta,Media,"75° 8' 25.9"" W","-0,646601280932625","-2,11040498850261","-1,21252723352912","-1,3257874440895","0,906231216402408","1,40690094204519","0,354071268608179","-0,679518825131425","0,159745730233764","0,314210256826919","2,04380498612606","-0,632877272479125","-0,998146430287809","0,140758866354405","1,19820160323611","1,73625431053064","0,085466180073071","-0,582308805530103","1,2655991660935","1,39134440774546","1,79512640161934","1,92077891117377","1,97738684918431","1,80582263181596","1,58331893564827","1,72018630326159","1,2929907953868","1,07519137441736","0,996886871578167"
20170216,5071,Bolívar,201702165071,Alta,Media,"75° 8' 25.9"" W","-0,562530799627168","-2,26502438659782","-1,17735548782221","-1,13564408439457","0,906165783979397","1,2131332852658","-0,288280320894078","-0,756008070411231","0,15866454121305","0,042338923138923","2,23383844909639","-0,63331458255163","-0,998146430287809","0,19649613729216","1,1048778759142","1,39339435472633","0,084514785481248","-0,582842028055246","1,25512733850956","1,33885075821606","1,6516535109843","1,8384779831599","1,76996833033033","1,72421309510929","1,66953175897632","1,78058340067294","1,24466388926688","0,864844855543565","0,839562016844207"
